<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.28	19:00:00	4048.5	4056.8	4045.3	4053.4	4335	0	6
2022.07.28	20:00:00	4053.4	4076.9	4048.8	4074.4	4534	0	6
2022.07.28	21:00:00	4074.6	4076.1	4066.9	4074.9	4021	0	6
2022.07.28	22:00:00	4075.1	4080.3	4067.8	4072.8	5093	0	6
2022.07.28	23:00:00	4072.8	4072.8	4072.8	4072.8	1	0	7
2022.07.29	01:00:00	4096.5	4097.0	4090.5	4092.5	477	0	6
2022.07.29	02:00:00	4092.5	4095.2	4089.5	4091.3	1049	0	6
2022.07.29	03:00:00	4091.3	4094.6	4088.4	4091.0	1744	0	6
2022.07.29	04:00:00	4091.0	4099.0	4090.0	4098.7	1909	0	6
2022.07.29	05:00:00	4098.6	4101.5	4097.5	4098.5	1580	0	6
2022.07.29	06:00:00	4098.5	4099.2	4093.5	4093.7	1386	0	6
2022.07.29	07:00:00	4093.7	4097.7	4093.5	4095.9	790	0	6
2022.07.29	08:00:00	4095.9	4103.7	4092.0	4101.2	1806	0	6
2022.07.29	09:00:00	4101.2	4105.0	4097.0	4102.8	2496	0	6
2022.07.29	10:00:00	4102.8	4107.6	4096.5	4098.7	4040	0	6
2022.07.29	11:00:00	4099.0	4103.7	4094.1	4097.1	3031	0	6
2022.07.29	12:00:00	4097.1	4102.9	4094.6	4102.9	2376	0	6
2022.07.29	13:00:00	4102.9	4105.6	4098.9	4103.1	2110	0	6
2022.07.29	14:00:00	4103.1	4103.9	4094.9	4097.5	2038	0	6
2022.07.29	15:00:00	4097.6	4099.6	4083.2	4091.1	3849	0	6
2022.07.29	16:00:00	4091.1	4105.9	4078.2	4103.1	10190	0	6
2022.07.29	17:00:00	4103.3	4120.7	4098.2	4104.9	9362	0	6
2022.07.29	18:00:00	4104.7	4109.3	4092.0	4107.0	7235	0	6
2022.07.29	19:00:00	4107.3	4119.4	4099.8	4116.9	4902	0	6
2022.07.29	20:00:00	4116.9	4124.4	4111.8	4120.7	3428	0	6
2022.07.29	21:00:00	4120.9	4132.1	4118.1	4130.6	3231	0	6
2022.07.29	22:00:00	4130.9	4141.5	4129.5	4132.5	4688	0	6
2022.08.01	01:00:00	4117.0	4118.5	4112.8	4115.0	644	0	6
2022.08.01	02:00:00	4115.0	4121.4	4113.3	4116.0	1431	0	6
2022.08.01	03:00:00	4116.0	4119.0	4113.0	4116.3	2138	0	6
2022.08.01	04:00:00	4116.3	4120.0	4114.3	4118.3	2035	0	6
2022.08.01	05:00:00	4118.3	4120.0	4115.8	4118.9	1251	0	6
2022.08.01	06:00:00	4119.0	4119.0	4111.8	4112.8	946	0	6
2022.08.01	07:00:00	4112.8	4115.3	4112.0	4115.3	439	0	6
2022.08.01	08:00:00	4115.3	4115.8	4110.0	4115.5	1086	0	6
2022.08.01	09:00:00	4115.5	4117.3	4113.0	4116.5	1556	0	6
2022.08.01	10:00:00	4116.5	4127.0	4116.5	4123.3	2885	0	6
2022.08.01	11:00:00	4123.3	4126.5	4116.0	4117.5	1917	0	6
2022.08.01	12:00:00	4117.5	4126.0	4117.3	4124.0	1898	0	6
2022.08.01	13:00:00	4124.0	4127.0	4122.3	4123.9	1372	0	6
2022.08.01	14:00:00	4123.8	4132.8	4123.5	4127.0	1950	0	6
2022.08.01	15:00:00	4127.0	4127.0	4105.8	4106.3	2466	0	6
2022.08.01	16:00:00	4106.3	4129.5	4096.0	4123.9	9234	0	6
2022.08.01	17:00:00	4122.0	4146.3	4112.3	4142.5	10813	0	6
2022.08.01	18:00:00	4142.8	4146.0	4127.3	4139.0	7063	0	6
2022.08.01	19:00:00	4139.3	4140.3	4124.8	4130.5	6395	0	6
2022.08.01	20:00:00	4130.5	4130.5	4102.3	4111.8	7541	0	6
2022.08.01	21:00:00	4112.0	4128.8	4104.0	4125.8	7609	0	6
2022.08.01	22:00:00	4125.5	4130.3	4116.0	4118.5	7207	0	6
2022.08.01	23:00:00	4118.8	4118.8	4118.8	4118.8	1	0	7
2022.08.02	01:00:00	4115.5	4118.7	4114.5	4117.5	281	0	6
2022.08.02	02:00:00	4117.5	4121.4	4112.5	4112.7	963	0	6
2022.08.02	03:00:00	4112.7	4114.5	4104.7	4105.0	2302	0	6
2022.08.02	04:00:00	4105.0	4107.5	4098.2	4102.0	2510	0	6
2022.08.02	05:00:00	4102.0	4103.0	4095.2	4101.2	2045	0	6
2022.08.02	06:00:00	4101.2	4106.0	4100.0	4103.0	1227	0	6
2022.08.02	07:00:00	4103.2	4104.0	4100.7	4102.5	1162	0	6
2022.08.02	08:00:00	4102.2	4105.7	4097.7	4099.2	1732	0	6
2022.08.02	09:00:00	4099.2	4104.2	4098.2	4100.5	1983	0	6
2022.08.02	10:00:00	4100.2	4102.7	4087.2	4097.5	5033	0	6
2022.08.02	11:00:00	4097.7	4100.5	4089.5	4092.9	2793	0	6
2022.08.02	12:00:00	4092.9	4096.2	4087.7	4088.0	2231	0	6
2022.08.02	13:00:00	4088.0	4090.2	4082.7	4088.6	2488	0	6
2022.08.02	14:00:00	4088.5	4097.7	4087.5	4094.0	2410	0	6
2022.08.02	15:00:00	4094.0	4097.0	4089.0	4094.5	2420	0	6
2022.08.02	16:00:00	4094.7	4109.2	4088.2	4097.7	10400	0	6
2022.08.02	17:00:00	4097.7	4125.7	4079.7	4116.7	13649	0	6
2022.08.02	18:00:00	4116.7	4122.5	4106.5	4118.7	8334	0	0
2022.08.02	19:00:00	4118.7	4141.7	4117.2	4138.2	6022	0	6
2022.08.02	20:00:00	4138.2	4138.2	4100.0	4106.5	8304	0	6
2022.08.02	21:00:00	4106.5	4120.0	4103.0	4106.6	7816	0	6
2022.08.02	22:00:00	4106.6	4111.5	4091.2	4093.2	8775	0	6
2022.08.02	23:00:00	4093.0	4093.0	4093.0	4093.0	1	0	7
2022.08.03	01:00:00	4096.6	4101.8	4096.6	4098.1	341	0	6
2022.08.03	02:00:00	4098.1	4100.1	4092.1	4092.8	1064	0	6
2022.08.03	03:00:00	4092.6	4096.6	4083.6	4088.8	3142	0	6
2022.08.03	04:00:00	4088.8	4099.6	4088.3	4097.3	2872	0	6
2022.08.03	05:00:00	4097.3	4101.8	4095.1	4098.5	1763	0	6
2022.08.03	06:00:00	4098.6	4100.6	4096.8	4098.6	1274	0	6
2022.08.03	07:00:00	4098.6	4103.8	4097.8	4099.6	1044	0	6
2022.08.03	08:00:00	4099.6	4105.6	4099.6	4103.3	1506	0	6
2022.08.03	09:00:00	4103.3	4106.7	4099.8	4102.0	1609	0	6
2022.08.03	10:00:00	4102.0	4102.8	4093.6	4096.6	4692	0	6
2022.08.03	11:00:00	4096.6	4103.3	4091.8	4101.1	2429	0	6
2022.08.03	12:00:00	4101.2	4112.6	4100.1	4108.1	1969	0	6
2022.08.03	13:00:00	4108.1	4111.3	4105.1	4108.1	1856	0	6
2022.08.03	14:00:00	4108.1	4114.6	4106.3	4112.2	2148	0	6
2022.08.03	15:00:00	4112.3	4121.8	4109.8	4118.1	2536	0	6
2022.08.03	16:00:00	4118.3	4128.8	4111.8	4127.2	7952	0	6
2022.08.03	17:00:00	4127.1	4136.3	4113.3	4127.6	10390	0	6
2022.08.03	18:00:00	4127.8	4147.1	4125.8	4145.8	6376	0	6
2022.08.03	19:00:00	4145.8	4158.6	4139.1	4155.6	4645	0	6
2022.08.03	20:00:00	4155.8	4160.3	4151.8	4157.8	3504	0	6
2022.08.03	21:00:00	4158.1	4164.6	4154.8	4160.6	3734	0	6
2022.08.03	22:00:00	4160.3	4169.1	4153.6	4156.1	4493	0	6
2022.08.03	23:00:00	4156.1	4156.1	4156.1	4156.1	1	0	7
2022.08.04	01:00:00	4151.7	4152.7	4149.0	4152.2	297	0	6
2022.08.04	02:00:00	4152.2	4152.5	4149.2	4149.2	739	0	6
2022.08.04	03:00:00	4149.0	4156.7	4147.2	4156.5	1860	0	6
2022.08.04	04:00:00	4156.5	4158.7	4153.2	4155.0	1818	0	6
2022.08.04	05:00:00	4155.0	4156.5	4149.7	4153.7	1350	0	6
2022.08.04	06:00:00	4153.7	4154.2	4148.2	4150.5	1095	0	6
2022.08.04	07:00:00	4150.5	4152.7	4150.0	4151.2	656	0	6
2022.08.04	08:00:00	4151.2	4153.5	4148.7	4149.7	1847	0	6
2022.08.04	09:00:00	4149.5	4151.7	4148.2	4148.5	1637	0	6
2022.08.04	10:00:00	4148.5	4158.2	4147.0	4154.5	3409	0	6
2022.08.04	11:00:00	4154.5	4156.0	4150.6	4151.2	2217	0	6
2022.08.04	12:00:00	4151.5	4163.2	4149.2	4161.2	2106	0	6
2022.08.04	13:00:00	4161.2	4172.2	4160.7	4166.5	2821	0	6
2022.08.04	14:00:00	4166.4	4167.7	4155.5	4155.7	3669	0	6
2022.08.04	15:00:00	4155.7	4165.7	4154.5	4163.7	3639	0	6
2022.08.04	16:00:00	4163.7	4163.7	4145.2	4155.7	9850	0	6
2022.08.04	17:00:00	4155.5	4162.0	4135.2	4150.7	11708	0	6
2022.08.04	18:00:00	4150.5	4155.5	4138.5	4154.0	8212	0	6
2022.08.04	19:00:00	4154.2	4157.2	4141.2	4142.5	5669	0	6
2022.08.04	20:00:00	4142.7	4156.9	4142.3	4153.0	4474	0	6
2022.08.04	21:00:00	4152.8	4156.3	4147.0	4153.3	3928	0	6
2022.08.04	22:00:00	4153.5	4161.3	4147.0	4152.3	5484	0	6
2022.08.04	23:00:00	4152.5	4152.5	4152.5	4152.5	1	0	7
2022.08.05	01:00:00	4151.5	4153.5	4151.5	4152.2	265	0	6
2022.08.05	02:00:00	4152.2	4156.2	4152.2	4152.7	837	0	6
2022.08.05	03:00:00	4152.9	4157.2	4152.5	4155.7	1660	0	6
2022.08.05	04:00:00	4155.7	4163.5	4155.5	4162.5	1970	0	6
2022.08.05	05:00:00	4162.5	4165.2	4161.0	4163.9	962	0	6
2022.08.05	06:00:00	4163.9	4164.6	4160.9	4163.1	596	0	6
2022.08.05	07:00:00	4163.1	4164.4	4161.6	4163.6	365	0	6
2022.08.05	08:00:00	4163.6	4163.8	4159.5	4162.2	976	0	6
2022.08.05	09:00:00	4162.2	4162.2	4157.0	4157.0	1089	0	6
2022.08.05	10:00:00	4157.0	4160.2	4154.7	4158.2	2456	0	6
2022.08.05	11:00:00	4158.2	4159.0	4149.2	4151.7	1580	0	6
2022.08.05	12:00:00	4151.7	4154.2	4149.0	4152.9	1474	0	6
2022.08.05	13:00:00	4153.0	4153.2	4147.0	4149.0	1639	0	6
2022.08.05	14:00:00	4149.0	4157.0	4145.6	4156.5	1531	0	6
2022.08.05	15:00:00	4156.4	4160.7	4102.7	4108.0	8421	0	6
2022.08.05	16:00:00	4108.0	4132.8	4104.5	4131.0	11488	0	3
2022.08.05	17:00:00	4131.3	4152.2	4128.5	4141.1	9540	0	0
2022.08.05	18:00:00	4141.2	4141.5	4111.2	4117.0	8240	0	6
2022.08.05	19:00:00	4117.2	4136.7	4116.7	4135.7	6867	0	6
2022.08.05	20:00:00	4135.4	4145.5	4133.2	4135.7	5302	0	6
2022.08.05	21:00:00	4135.9	4137.5	4125.0	4130.7	5231	0	6
2022.08.05	22:00:00	4130.5	4148.0	4128.7	4145.2	5496	0	6
2022.08.08	01:00:00	4136.7	4138.7	4130.7	4133.7	606	0	6
2022.08.08	02:00:00	4133.7	4135.2	4132.2	4133.1	1108	0	6
2022.08.08	03:00:00	4133.2	4140.4	4132.4	4136.7	1828	0	6
2022.08.08	04:00:00	4136.7	4136.9	4132.2	4136.7	1759	0	6
2022.08.08	05:00:00	4136.7	4142.2	4135.7	4140.7	1390	0	6
2022.08.08	06:00:00	4140.7	4142.9	4138.9	4139.2	838	0	6
2022.08.08	07:00:00	4139.2	4143.9	4139.2	4143.2	569	0	6
2022.08.08	08:00:00	4143.3	4148.9	4142.9	4147.9	1334	0	6
2022.08.08	09:00:00	4147.9	4155.9	4146.7	4154.9	1573	0	6
2022.08.08	10:00:00	4154.9	4163.7	4154.4	4159.2	3122	0	6
2022.08.08	11:00:00	4159.2	4162.7	4153.9	4156.4	1756	0	6
2022.08.08	12:00:00	4156.4	4159.7	4152.9	4156.4	1476	0	6
2022.08.08	13:00:00	4156.4	4169.2	4155.9	4169.2	1489	0	6
2022.08.08	14:00:00	4168.9	4171.4	4162.4	4169.7	1315	0	6
2022.08.08	15:00:00	4169.9	4177.4	4168.2	4177.2	1784	0	6
2022.08.08	16:00:00	4177.4	4187.4	4159.9	4183.2	8670	0	6
2022.08.08	17:00:00	4183.2	4187.7	4173.7	4176.4	8291	0	6
2022.08.08	18:00:00	4176.7	4182.4	4146.7	4159.9	6648	0	6
2022.08.08	19:00:00	4159.9	4161.4	4134.9	4144.4	7406	0	6
2022.08.08	20:00:00	4144.7	4153.2	4140.2	4150.2	5511	0	6
2022.08.08	21:00:00	4150.2	4150.4	4129.2	4135.9	7531	0	6
2022.08.08	22:00:00	4136.2	4144.9	4131.7	4141.2	6969	0	6
2022.08.08	23:00:00	4141.4	4141.4	4141.4	4141.4	1	0	7
2022.08.09	01:00:00	4146.7	4146.9	4145.4	4146.2	209	0	6
2022.08.09	02:00:00	4146.2	4154.9	4144.4	4152.4	933	0	6
2022.08.09	03:00:00	4152.4	4153.4	4146.9	4146.9	708	0	6
2022.08.09	04:00:00	4146.9	4147.4	4139.4	4140.9	1692	0	6
2022.08.09	05:00:00	4140.9	4146.7	4140.9	4146.4	1217	0	6
2022.08.09	06:00:00	4146.4	4153.7	4146.2	4153.2	1196	0	6
2022.08.09	07:00:00	4153.2	4153.7	4149.9	4151.2	550	0	6
2022.08.09	08:00:00	4151.2	4152.2	4148.4	4149.4	1140	0	6
2022.08.09	09:00:00	4149.4	4149.9	4143.9	4147.4	1286	0	6
2022.08.09	10:00:00	4147.4	4152.4	4139.9	4146.2	2752	0	6
2022.08.09	11:00:00	4146.1	4148.9	4140.9	4147.4	2236	0	6
2022.08.09	12:00:00	4147.4	4149.9	4142.4	4142.9	1591	0	6
2022.08.09	13:00:00	4142.9	4144.2	4130.4	4133.9	2728	0	6
2022.08.09	14:00:00	4133.9	4136.9	4124.7	4125.9	2649	0	6
2022.08.09	15:00:00	4125.9	4133.4	4122.9	4131.1	2278	0	6
2022.08.09	16:00:00	4131.2	4137.9	4119.4	4121.7	8593	0	6
2022.08.09	17:00:00	4121.4	4131.7	4117.9	4123.7	8729	0	6
2022.08.09	18:00:00	4123.9	4133.7	4113.9	4123.7	6150	0	6
2022.08.09	19:00:00	4123.4	4126.2	4114.9	4119.2	4938	0	6
2022.08.09	20:00:00	4119.3	4125.2	4113.2	4123.2	4143	0	6
2022.08.09	21:00:00	4123.3	4125.9	4112.4	4120.7	4017	0	6
2022.08.09	22:00:00	4120.4	4127.9	4118.2	4124.2	4241	0	6
2022.08.10	01:00:00	4128.5	4128.6	4126.1	4126.6	214	0	6
2022.08.10	02:00:00	4126.6	4129.4	4125.9	4128.6	622	0	6
2022.08.10	03:00:00	4128.6	4129.6	4120.1	4120.1	1634	0	6
2022.08.10	04:00:00	4120.1	4127.6	4119.9	4124.4	1541	0	6
2022.08.10	05:00:00	4124.4	4125.6	4119.4	4122.6	1549	0	6
2022.08.10	06:00:00	4122.6	4123.9	4120.6	4121.1	686	0	6
2022.08.10	07:00:00	4121.1	4123.9	4121.1	4123.1	420	0	6
2022.08.10	08:00:00	4123.1	4123.4	4117.9	4118.1	761	0	6
2022.08.10	09:00:00	4118.1	4120.4	4114.8	4119.4	1379	0	6
2022.08.10	10:00:00	4119.4	4129.1	4113.1	4125.6	3138	0	6
2022.08.10	11:00:00	4125.6	4139.6	4124.6	4137.1	2244	0	6
2022.08.10	12:00:00	4137.1	4138.9	4131.9	4134.6	1246	0	6
2022.08.10	13:00:00	4134.6	4135.6	4130.1	4132.9	1335	0	6
2022.08.10	14:00:00	4132.9	4137.4	4131.6	4137.4	1598	0	6
2022.08.10	15:00:00	4137.4	4201.1	4133.7	4191.4	6876	0	6
2022.08.10	16:00:00	4191.4	4199.4	4182.9	4193.1	10421	0	6
2022.08.10	17:00:00	4192.9	4199.4	4178.1	4198.9	8574	0	6
2022.08.10	18:00:00	4199.1	4211.4	4199.1	4207.1	4402	0	6
2022.08.10	19:00:00	4206.9	4209.1	4194.4	4201.6	3563	0	6
2022.08.10	20:00:00	4201.9	4209.1	4197.9	4205.4	3262	0	6
2022.08.10	21:00:00	4205.6	4207.4	4195.6	4195.9	3031	0	6
2022.08.10	22:00:00	4195.6	4212.4	4194.6	4210.1	3720	0	6
2022.08.11	01:00:00	4206.5	4207.0	4205.2	4206.5	172	0	6
2022.08.11	02:00:00	4206.5	4212.5	4206.2	4211.0	629	0	6
2022.08.11	03:00:00	4211.0	4221.7	4211.0	4220.5	1209	0	6
2022.08.11	04:00:00	4220.5	4223.2	4218.0	4218.7	1304	0	6
2022.08.11	05:00:00	4218.7	4221.2	4216.7	4218.0	672	0	6
2022.08.11	06:00:00	4217.9	4222.5	4217.7	4221.0	841	0	6
2022.08.11	07:00:00	4221.0	4221.7	4218.0	4218.0	541	0	6
2022.08.11	08:00:00	4218.0	4221.0	4217.5	4220.0	900	0	6
2022.08.11	09:00:00	4220.0	4230.7	4216.0	4225.7	1608	0	6
2022.08.11	10:00:00	4225.7	4226.5	4216.0	4219.1	3122	0	6
2022.08.11	11:00:00	4219.0	4219.2	4211.7	4217.2	2156	0	6
2022.08.11	12:00:00	4217.2	4224.4	4215.2	4222.0	2363	0	6
2022.08.11	13:00:00	4222.0	4222.5	4217.7	4221.0	1655	0	6
2022.08.11	14:00:00	4221.0	4228.5	4219.7	4227.0	1245	0	6
2022.08.11	15:00:00	4227.0	4244.7	4226.7	4243.0	3819	0	6
2022.08.11	16:00:00	4243.0	4244.7	4231.7	4242.7	6426	0	6
2022.08.11	17:00:00	4242.7	4259.0	4241.7	4245.5	5291	0	6
2022.08.11	18:00:00	4245.7	4246.2	4220.2	4225.7	7649	0	6
2022.08.11	19:00:00	4226.0	4234.5	4220.7	4233.2	4692	0	6
2022.08.11	20:00:00	4233.2	4239.5	4226.7	4229.0	4220	0	6
2022.08.11	21:00:00	4229.2	4229.2	4204.7	4210.7	4795	0	6
2022.08.11	22:00:00	4210.7	4212.7	4201.2	4210.2	5724	0	6
2022.08.11	23:00:00	4210.0	4210.0	4210.0	4210.0	1	0	7
2022.08.12	01:00:00	4212.9	4213.7	4210.4	4212.4	240	0	6
2022.08.12	02:00:00	4212.2	4213.9	4210.9	4212.9	502	0	6
2022.08.12	03:00:00	4213.2	4219.2	4206.7	4207.4	2192	0	6
2022.08.12	04:00:00	4207.4	4213.2	4207.2	4210.2	1420	0	6
2022.08.12	05:00:00	4210.2	4214.2	4209.9	4213.7	1282	0	6
2022.08.12	06:00:00	4213.7	4215.9	4212.4	4214.7	864	0	6
2022.08.12	07:00:00	4214.7	4215.9	4213.4	4213.7	569	0	6
2022.08.12	08:00:00	4213.7	4217.4	4213.2	4216.9	1048	0	6
2022.08.12	09:00:00	4216.9	4220.7	4216.4	4219.2	1042	0	6
2022.08.12	10:00:00	4219.2	4234.4	4215.9	4232.2	2669	0	6
2022.08.12	11:00:00	4232.4	4235.4	4228.2	4229.2	1842	0	6
2022.08.12	12:00:00	4229.2	4233.7	4228.4	4231.8	1479	0	6
2022.08.12	13:00:00	4231.7	4231.9	4222.4	4225.2	1675	0	6
2022.08.12	14:00:00	4225.2	4225.2	4218.2	4223.7	1425	0	6
2022.08.12	15:00:00	4223.7	4230.7	4221.2	4229.9	1341	0	6
2022.08.12	16:00:00	4229.9	4237.9	4223.7	4234.9	5714	0	6
2022.08.12	17:00:00	4234.9	4237.9	4219.4	4233.9	5745	0	6
2022.08.12	18:00:00	4233.9	4247.4	4232.2	4243.2	4398	0	6
2022.08.12	19:00:00	4243.4	4252.7	4242.9	4250.9	2436	0	6
2022.08.12	20:00:00	4251.2	4259.4	4249.7	4257.4	1457	0	6
2022.08.12	21:00:00	4257.2	4267.4	4256.4	4266.4	1227	0	6
2022.08.12	22:00:00	4266.2	4280.7	4265.2	4279.4	2296	0	6
2022.08.15	01:00:00	4273.3	4273.3	4271.0	4272.3	305	0	6
2022.08.15	02:00:00	4272.3	4274.8	4267.5	4267.8	923	0	6
2022.08.15	03:00:00	4267.8	4273.3	4267.8	4270.5	1445	0	6
2022.08.15	04:00:00	4270.5	4275.0	4266.9	4274.5	1614	0	6
2022.08.15	05:00:00	4274.5	4274.8	4267.0	4268.0	1106	0	6
2022.08.15	06:00:00	4268.0	4271.0	4267.5	4270.3	597	0	6
2022.08.15	07:00:00	4270.3	4271.8	4270.0	4270.5	281	0	6
2022.08.15	08:00:00	4270.5	4272.5	4267.5	4270.5	619	0	6
2022.08.15	09:00:00	4270.7	4272.3	4269.0	4269.3	966	0	6
2022.08.15	10:00:00	4269.3	4270.3	4257.8	4258.5	2430	0	6
2022.08.15	11:00:00	4258.5	4265.0	4258.3	4260.3	2056	0	6
2022.08.15	12:00:00	4260.3	4262.0	4254.8	4259.3	1247	0	6
2022.08.15	13:00:00	4259.3	4261.8	4255.3	4261.0	1248	0	6
2022.08.15	14:00:00	4261.0	4262.3	4253.0	4256.5	1162	0	6
2022.08.15	15:00:00	4256.3	4260.5	4248.0	4248.3	2354	0	6
2022.08.15	16:00:00	4248.5	4282.8	4248.0	4278.5	4470	0	6
2022.08.15	17:00:00	4278.8	4278.8	4265.3	4267.0	5638	0	6
2022.08.15	18:00:00	4267.0	4291.8	4263.8	4289.5	4036	0	6
2022.08.15	19:00:00	4289.8	4298.8	4286.8	4297.5	2639	0	1
2022.08.15	20:00:00	4297.8	4299.8	4290.8	4295.0	2203	0	6
2022.08.15	21:00:00	4295.3	4299.8	4290.5	4299.0	2194	0	6
2022.08.15	22:00:00	4298.8	4302.8	4295.0	4298.5	2598	0	6
2022.08.16	01:00:00	4292.3	4293.3	4289.5	4291.8	186	0	6
2022.08.16	02:00:00	4292.1	4295.3	4289.8	4293.6	482	0	6
2022.08.16	03:00:00	4293.6	4293.6	4288.8	4290.3	1201	0	6
2022.08.16	04:00:00	4290.3	4292.1	4285.8	4291.8	1273	0	6
2022.08.16	05:00:00	4291.8	4298.8	4291.1	4296.8	1020	0	6
2022.08.16	06:00:00	4296.8	4296.8	4291.6	4292.3	589	0	6
2022.08.16	07:00:00	4292.3	4294.5	4291.8	4293.8	395	0	6
2022.08.16	08:00:00	4293.8	4295.1	4289.8	4295.1	734	0	6
2022.08.16	09:00:00	4295.1	4295.1	4287.6	4288.3	1167	0	6
2022.08.16	10:00:00	4288.2	4291.6	4283.6	4291.3	2123	0	6
2022.08.16	11:00:00	4291.3	4297.8	4289.6	4294.1	2043	0	6
2022.08.16	12:00:00	4294.1	4295.1	4286.6	4290.6	1885	0	6
2022.08.16	13:00:00	4290.6	4290.6	4285.6	4287.8	1686	0	6
2022.08.16	14:00:00	4287.7	4295.6	4285.8	4293.8	1016	0	6
2022.08.16	15:00:00	4293.8	4296.3	4282.6	4286.3	1842	0	6
2022.08.16	16:00:00	4286.3	4296.3	4283.8	4292.8	3281	0	6
2022.08.16	17:00:00	4292.6	4293.8	4277.8	4283.8	3096	0	6
2022.08.16	18:00:00	4283.8	4312.6	4283.1	4310.8	2475	0	6
2022.08.16	19:00:00	4310.8	4314.1	4305.3	4307.1	1673	0	6
2022.08.16	20:00:00	4307.3	4319.8	4305.6	4318.8	1097	0	6
2022.08.16	21:00:00	4318.8	4326.1	4290.4	4300.1	2679	0	6
2022.08.16	22:00:00	4299.9	4313.4	4292.9	4306.1	3205	0	6
2022.08.17	01:00:00	4304.9	4305.9	4303.6	4304.6	183	0	6
2022.08.17	02:00:00	4304.5	4307.1	4302.1	4305.9	412	0	6
2022.08.17	03:00:00	4305.9	4310.9	4303.6	4306.6	1118	0	6
2022.08.17	04:00:00	4306.6	4306.6	4302.6	4306.1	1136	0	6
2022.08.17	05:00:00	4305.9	4307.6	4303.9	4305.1	979	0	6
2022.08.17	06:00:00	4305.1	4306.1	4304.1	4305.9	555	0	6
2022.08.17	07:00:00	4305.9	4309.6	4305.9	4309.1	400	0	6
2022.08.17	08:00:00	4309.1	4313.6	4308.1	4313.4	784	0	6
2022.08.17	09:00:00	4313.1	4313.4	4302.6	4303.1	1099	0	6
2022.08.17	10:00:00	4303.1	4304.1	4295.4	4296.1	1975	0	6
2022.08.17	11:00:00	4295.6	4297.1	4288.6	4289.4	1660	0	6
2022.08.17	12:00:00	4289.4	4292.1	4281.9	4284.1	1509	0	6
2022.08.17	13:00:00	4284.1	4284.1	4274.1	4277.6	1806	0	6
2022.08.17	14:00:00	4277.6	4279.4	4267.9	4271.6	2099	0	6
2022.08.17	15:00:00	4271.6	4275.6	4264.6	4268.6	2830	0	6
2022.08.17	16:00:00	4268.6	4282.4	4264.9	4278.4	4546	0	6
2022.08.17	17:00:00	4278.2	4283.9	4262.2	4263.2	4249	0	6
2022.08.17	18:00:00	4262.9	4273.7	4253.7	4257.4	3283	0	6
2022.08.17	19:00:00	4257.2	4277.2	4257.2	4273.9	2229	0	6
2022.08.17	20:00:00	4273.7	4279.9	4269.2	4275.7	2261	0	6
2022.08.17	21:00:00	4275.6	4304.2	4272.6	4286.7	6682	0	6
2022.08.17	22:00:00	4286.4	4294.2	4270.4	4275.9	4402	0	6
2022.08.18	01:00:00	4274.7	4274.9	4269.7	4270.7	236	0	6
2022.08.18	02:00:00	4270.7	4270.7	4265.7	4267.7	888	0	6
2022.08.18	03:00:00	4267.7	4268.2	4263.2	4266.9	1103	0	6
2022.08.18	04:00:00	4267.1	4273.4	4266.6	4268.7	1209	0	6
2022.08.18	05:00:00	4268.7	4273.4	4268.2	4271.4	927	0	6
2022.08.18	06:00:00	4271.7	4273.7	4269.2	4270.9	579	0	6
2022.08.18	07:00:00	4271.2	4272.9	4267.7	4267.9	350	0	6
2022.08.18	08:00:00	4267.9	4272.2	4264.9	4265.4	729	0	6
2022.08.18	09:00:00	4265.2	4268.2	4256.9	4258.4	1372	0	6
2022.08.18	10:00:00	4258.4	4266.2	4257.0	4264.0	2451	0	6
2022.08.18	11:00:00	4264.0	4272.5	4261.5	4271.5	1587	0	6
2022.08.18	12:00:00	4271.5	4281.7	4271.5	4280.7	1436	0	6
2022.08.18	13:00:00	4280.7	4286.7	4278.0	4279.0	1597	0	6
2022.08.18	14:00:00	4279.0	4285.0	4277.0	4284.7	1245	0	6
2022.08.18	15:00:00	4284.7	4291.5	4278.2	4282.0	1626	0	6
2022.08.18	16:00:00	4282.2	4283.5	4265.7	4267.9	4034	0	6
2022.08.18	17:00:00	4268.0	4281.2	4262.5	4275.0	3851	0	6
2022.08.18	18:00:00	4275.2	4289.0	4269.2	4284.0	2936	0	6
2022.08.18	19:00:00	4284.2	4287.0	4266.2	4271.2	2627	0	6
2022.08.18	20:00:00	4270.7	4281.5	4269.5	4277.5	2537	0	6
2022.08.18	21:00:00	4277.2	4286.2	4275.2	4284.2	1916	0	6
2022.08.18	22:00:00	4284.0	4294.0	4281.0	4286.5	2277	0	6
2022.08.19	01:00:00	4284.8	4285.3	4283.8	4284.1	95	0	6
2022.08.19	02:00:00	4284.1	4285.1	4282.3	4285.1	296	0	6
2022.08.19	03:00:00	4285.1	4286.6	4277.8	4279.3	877	0	6
2022.08.19	04:00:00	4279.3	4281.6	4275.6	4279.8	1034	0	6
2022.08.19	05:00:00	4279.8	4283.6	4278.3	4283.6	751	0	6
2022.08.19	06:00:00	4283.6	4284.1	4277.6	4277.7	521	0	6
2022.08.19	07:00:00	4277.6	4278.6	4275.8	4276.3	405	0	6
2022.08.19	08:00:00	4276.6	4276.8	4271.1	4274.8	690	0	6
2022.08.19	09:00:00	4274.7	4274.8	4259.8	4261.1	1586	0	6
